date,portfolio_returns,portfolio_costs,portfolio_net,equity,ret_EURUSD,ret_USDJPY,ret_GBPUSD,ret_AUDUSD
2014-07-08,0.0,2.3323122152252295e-09,-2.3323122152252295e-09,115.47850101953298,0.0,-0.0,-0.0,0.0
2014-07-09,0.0,0.0,0.0,115.47850101953298,0.0,-0.0,0.0,0.0
2014-07-10,0.0,1.074205585709498e-06,-1.074205585709498e-06,115.47837697188217,0.0,0.0,0.0,0.0
2014-07-11,0.0,1.7925177268753646e-06,-1.7925177268753646e-06,115.47816997484436,-0.0,-0.0,-0.0,-0.0
2014-07-14,0.0,2.881019855208167e-09,-2.881019855208167e-09,115.47816964214948,-0.0,0.0,-0.0,-0.0
2014-07-15,0.0,0.0,0.0,115.47816964214948,0.0,0.0,-0.0,0.0
2014-07-16,0.0014410044630661944,0.0,0.0014410044630661944,115.64457419999053,-0.0,0.0,0.0031745107819640575,-0.0
2014-07-17,-0.0006137523943997229,2.3436489518050468e-05,-0.0006371888839177734,115.5708867628249,-0.0031982776952376277,-0.0,-0.0001,0.0
2014-07-18,-0.00013913309610274582,2.532340242284906e-06,-0.00014166543634503074,115.55451436272286,-0.0008246869691793668,-0.0,-0.0,-0.0
2014-07-21,4.994740621073989e-05,1.3396413686255216e-07,4.981344207387734e-05,115.56027053083045,0.000987883938142975,0.0,-0.00033932249975977537,0.0
2014-07-22,-5.0837265767516245e-05,3.386596032789402e-07,-5.1175925370795185e-05,115.55435662704991,-0.0001,0.0,-0.0001,-0.0
2014-07-23,-0.00019703652035570431,4.300675410581489e-08,-0.00019707952710981013,115.53158322909039,-0.0,0.0,-0.0005779238958038113,0.0
2014-07-24,-0.00011394478895561834,6.305601288071117e-07,-0.00011457534908442545,115.51834615761163,-0.00047697644884115976,0.0,-0.0001,0.0
2014-07-25,-0.001024190400176027,2.2635653214153062e-07,-0.0010244167567081686,115.40000722810055,-0.0001,0.0,-0.00298855697859125,-0.0
2014-07-28,-0.00016586897564664353,9.964487194481914e-06,-0.00017583346284112545,115.37971604521775,-0.0,-0.0,-0.0005773925220301512,-0.0
2014-07-29,3.246896805826302e-05,2.2264304854088376e-05,1.0204663204174645e-05,115.3808934563606,0.0,0.0,0.0001528903327752129,0.0
2014-07-30,-2.1204942652007442e-05,1.0073249519559347e-07,-2.1305675147203037e-05,115.37843518852642,-0.0,0.0,-0.0001,-0.0
2014-07-31,-0.0004872161671924139,1.1656238877646996e-08,-0.00048722782343129154,115.32221960467861,-0.0,0.0,-0.0022982854611398704,-0.0
2014-08-01,-0.0019295015478296158,3.071533621009903e-06,-0.0019325730814506257,115.09935098737746,-0.0,-0.0,-0.0010980395031977563,-0.0026116946748724443
2014-08-04,-0.0004439533533510242,2.9150412362105332e-05,-0.0004731037657131295,115.04489705099421,0.0,-0.0,-0.0036520164920853526,0.0011175960702034526
2014-08-05,0.0016794178752799669,4.844266076054344e-06,0.0016745736092039125,115.23754819946939,-0.0,-0.0,0.0022433130910290977,0.00214654822270699
2014-08-06,-7.43025066177203e-05,7.809850731162106e-06,-8.211235734888241e-05,115.22808577273163,-0.0,0.0,-0.0001,-0.0001
2014-08-07,0.00017725144576186296,1.9547910505296474e-08,0.00017723189785135766,115.24850786505891,0.0006896543688710178,-0.0,-0.0,0.0
2014-08-08,-2.559720040837821e-05,2.0857834569803502e-07,-2.5805778754076244e-05,115.24553378756322,-0.0001,0.0,-0.0,-0.0
2014-08-11,0.0014925981382961071,3.4613845787712095e-08,0.0014925635244503195,115.41754506765034,0.003412132366589649,0.0,-0.0,0.0012918716189800228
2014-08-12,6.85730452671781e-05,2.425225828766697e-06,6.61478194384114e-05,115.4251796865815,-0.0001,0.0,0.0005212312586117985,-0.0001
2014-08-13,-2.70451889004291e-05,2.465635930058219e-07,-2.7291752493434924e-05,115.422029531146,-0.0,0.0,-0.0001,0.0
2014-08-14,0.0,8.492131535186632e-07,-8.492131535186632e-07,115.42193151324031,0.0,0.0,-0.0,0.0
2014-08-15,-7.787419231407106e-05,9.239731126486906e-10,-7.787511628718371e-05,115.41294301690164,-0.0,0.0,-0.0002834950194209428,0.0
2014-08-18,0.0005509763353582963,1.8332239273882722e-08,0.0005509580031190223,115.47653070152033,0.0,-0.0,0.0020064565809612134,0.0
2014-08-19,-2.6639828013432067e-05,1.6406787151262149e-06,-2.8280506728558284e-05,115.47326496671684,-0.0,0.0,-0.0001,0.0
2014-08-20,0.0,2.803585989341606e-09,-2.803585989341606e-09,115.4732646429776,-0.0,0.0,-0.0,-0.0
2014-08-21,-0.0012313997390663743,1.3903726745536915e-06,-0.001232790111740928,115.3309103441553,-0.004714651541013482,0.0,-0.0,-0.0
2014-08-22,0.00032245893966887024,6.8472313730464695e-06,0.0003156117082958238,115.36731012978834,0.0014208395494126336,0.0,-0.0,0.0
2014-08-25,-2.2777030571425832e-05,1.641450468121336e-07,-2.2941175618237966e-05,115.36466346806604,-0.0001,0.0,-0.0,-0.0
2014-08-26,-0.00019099401761218704,0.0,-0.00019099401761218704,115.34262950749981,-0.0008385378287712019,-0.0,0.0,-0.0
2014-08-27,-0.00032281801031907133,1.6054791499953704e-07,-0.00032297855823407086,115.30537631131854,-0.0014223089924707555,0.0,-0.0,0.0
2014-08-28,-2.2531024017044865e-05,3.3146519376241194e-07,-2.2862489210807276e-05,115.30274014339668,-0.0001,-0.0,0.0,0.0
2014-08-29,0.0,1.52385246352105e-06,-1.52385246352105e-06,115.30256443903207,-0.0,-0.0,0.0,0.0
2014-09-01,0.0,1.6996089474113908e-09,-1.6996089474113908e-09,115.3025642430628,-0.0,0.0,0.0,-0.0
2014-09-02,0.0,0.0,0.0,115.3025642430628,0.0,0.0,0.0,0.0
2014-09-03,0.0,0.0,0.0,115.3025642430628,0.0,0.0,-0.0,-0.0
2014-09-04,0.0,0.0,0.0,115.3025642430628,0.0,-0.0,-0.0,0.0
2014-09-05,0.0,4.514996629829793e-07,-4.514996629829793e-07,115.3025121839939,-0.0,0.0,-0.0,-0.0
2014-09-08,0.00033631895210371916,1.941397864882455e-09,0.00033631701070585427,115.3412903802185,0.00149326568030127,-0.0,-0.0,0.0
2014-09-09,-0.0010687933939733916,5.891382320855566e-07,-0.0010693825322054772,115.21794641904386,-0.004808361291918528,0.0,-0.0,-0.0
2014-09-10,0.0007912964623757378,4.363126738951825e-06,0.0007869333356367859,115.3086152619446,0.003947354793271796,-0.0,0.0,-0.0
2014-09-11,-0.002960382941071471,2.2148887940481504e-06,-0.002962597829865519,114.96700220860477,-0.0001,0.0,0.0,-0.00559400147379342
2014-09-12,-3.836988982986425e-05,2.8424445018957578e-05,-6.679433484882183e-05,114.95932306416267,0.0,0.0,0.0,-0.0001
2014-09-15,0.0,1.2390092748754134e-09,-1.2390092748754134e-09,114.95932292172701,0.0,0.0,0.0,-0.0
2014-09-16,0.0,0.0,0.0,114.95932292172701,-0.0,-0.0,-0.0,0.0
2014-09-17,0.0,0.0,0.0,114.95932292172701,0.0,0.0,0.0,0.0
2014-09-18,0.0,0.0,0.0,114.95932292172701,-0.0,0.0,0.0,-0.0
2014-09-19,0.0013174583912129874,0.0,0.0013174583912129874,115.11077704635841,0.00535227023155248,0.0,0.0,0.0
2014-09-22,0.002653159308149667,4.223473812559625e-06,0.002648935834337107,115.41569810859491,-0.0001,0.0,0.007031701830679238,-0.0
2014-09-23,0.00014324718122330762,1.5719573337142227e-05,0.0001275276078861654,115.43041679648722,0.0006839649689733718,-0.0,-0.0001,-0.0
2014-09-24,-2.5326497424322097e-05,6.270672280040968e-08,-2.5389204147122506e-05,115.42748611007039,-0.0001,-0.0,0.0,-0.0
2014-09-25,0.0,1.3575416310029899e-09,-1.3575416310029899e-09,115.42748595337278,-0.0,0.0,-0.0,0.0
2014-09-26,-0.00044210543025454264,0.0,-0.00044210543025454264,115.37645483503216,-0.0017456708361659578,-0.0,0.0,-0.0
2014-09-29,-0.0017157424131886544,1.519456361704541e-06,-0.001717261869550359,115.17832324850006,-0.006577368011809304,0.0,-0.0,-0.0
2014-09-30,0.0003276310987617942,5.232906528723303e-06,0.0003223981922330709,115.21545653169983,0.0013960108761108536,-0.0,0.0,-0.0
2014-10-01,-2.359118992764433e-05,2.441927152942447e-07,-2.3835382642938573e-05,115.21271032720702,-0.0001,0.0,-0.0,0.0
2014-10-02,-0.00010102283933932288,0.0,-0.00010102283933932288,115.20107121208179,-0.00042822273759469666,-0.0,-0.0,0.0
2014-10-03,-2.3586079285348788e-05,1.0221284591088731e-08,-2.3596300569939877e-05,115.19835289297949,-0.0001,-0.0,-0.0,0.0
2014-10-06,0.0,1.2018630290683286e-09,-1.2018630290683286e-09,115.19835275452684,-0.0,0.0,-0.0,-0.0
2014-10-07,0.0024730275284401237,0.0,0.0024730275284401237,115.48324145211974,0.010484847828106093,-0.0,0.0,0.0
2014-10-08,-1.935949048011436e-05,8.454379473497922e-06,-2.781386995361228e-05,115.48002941626017,-0.0001,-0.0,0.0,0.0
2014-10-09,0.0,1.2115339906637602e-09,-1.2115339906637602e-09,115.4800292763522,0.0,0.0,0.0,0.0
2014-10-10,0.0,0.0,0.0,115.4800292763522,-0.0,-0.0,-0.0,-0.0
2014-10-13,0.0,0.0,0.0,115.4800292763522,-0.0,-0.0,-0.0,-0.0
2014-10-14,0.0,2.370974927319336e-06,-2.370974927319336e-06,115.47975547609816,0.0,-0.0,-0.0,0.0
2014-10-15,0.0,6.0764916263151e-07,-6.0764916263151e-07,115.47968530492145,-0.0,0.0,-0.0,-0.0
2014-10-16,0.0,5.055207708631326e-08,-5.055207708631326e-08,115.47967946718349,0.0,-0.0,0.0,0.0
2014-10-17,0.0012185390852531147,4.537779159280997e-08,0.0012184937074615218,115.62039072995394,0.0012445100320381708,0.003910147281576559,0.0,-0.0
2014-10-20,-5.5585922567769376e-05,6.488812733495242e-05,-0.00012047404990272179,115.60646147323138,-0.0001,-0.0001,-0.0,-0.0
2014-10-21,0.0,7.036904863137184e-08,-7.036904863137184e-08,115.60645333811466,0.0,-0.0,0.0,0.0
2014-10-22,0.0,1.2182349493090883e-08,-1.2182349493090883e-08,115.60645192975645,-0.0,0.0,-0.0,-0.0
2014-10-23,0.0,1.684388889065394e-06,-1.684388889065394e-06,115.60625720353332,-0.0,0.0,-0.0,-0.0
2014-10-24,0.0,8.035565352725594e-08,-8.035565352725594e-08,115.60624791391696,0.0,0.0,-0.0,-0.0
2014-10-27,0.0,7.452374802568995e-10,-7.452374802568995e-10,115.60624782776286,0.0,0.0,0.0,0.0
2014-10-28,0.0,4.547847445232623e-09,-4.547847445232623e-09,115.60624730200328,0.0,-0.0,0.0,0.0
2014-10-29,0.0,1.1879074186164379e-06,-1.1879074186164379e-06,115.60610997248446,0.0,0.0,0.0,0.0
2014-10-30,0.002799077130413063,2.92610631276366e-06,0.002796151024100299,115.92936211527629,-0.0,0.0,-0.0,0.010421678832789428
2014-10-31,-1.5534598953274758e-05,2.264723637093768e-05,-3.8181835324212435e-05,115.92493571946277,-0.0,0.0,-0.0,-0.0001
2014-11-03,0.0,1.4417542297373381e-06,-1.4417542297373381e-06,115.92476858419636,-0.0,0.0,-0.0,-0.0
2014-11-04,-7.621941414623092e-05,1.3050477658313465e-08,-7.623246462388923e-05,115.91593135337624,-0.0006748265080350868,0.0,0.0,-0.0
2014-11-05,0.0005115511462117424,1.187591360646556e-08,0.000511539270298136,115.97522690431667,0.004531520737757866,-0.0,0.0,0.0
2014-11-06,-1.0948378848342335e-05,6.807025342421738e-07,-1.162908138258451e-05,115.97387821896463,-0.0001,0.0,-0.0,-0.0
2014-11-07,0.0,4.2063991590298863e-07,-4.2063991590298863e-07,115.97382943572225,-0.0,0.0,-0.0,-0.0
2014-11-10,0.0007191109832340635,4.508849226145945e-08,0.0007190658947418021,116.05722226115209,0.006467163086844907,-0.0,0.0,0.0
2014-11-11,-1.0477236574236219e-05,1.2843655379009931e-06,-1.1761602112137213e-05,116.05585724228162,-0.0001,0.0,-0.0,-0.0
2014-11-12,0.0,1.6856003136764276e-09,-1.6856003136764276e-09,116.05585704665783,0.0,0.0,0.0,0.0
2014-11-13,0.0,5.796918416144242e-08,-5.796918416144242e-08,116.0558503189945,-0.0,-0.0,-0.0,0.0
2014-11-14,0.0,1.3481250487539176e-06,-1.3481250487539176e-06,116.05569386119564,0.0,0.0,-0.0,-0.0
2014-11-17,0.0,1.271906200301376e-08,-1.271906200301376e-08,116.05569238507607,0.0,0.0,-0.0,0.0
2014-11-18,0.0,0.0,0.0,116.05569238507607,-0.0,-0.0,-0.0,-0.0
2014-11-19,0.0,7.707958782107644e-07,-7.707958782107644e-07,116.05560292982673,0.0,0.0,-0.0,0.0
2014-11-20,-7.432689718709562e-05,3.878612705847384e-08,-7.436568331415409e-05,116.04697237561241,-0.0006894184502908129,0.0,0.0,-0.0
2014-11-21,-1.0767934779457633e-05,2.6331787956934693e-08,-1.0794266567414567e-05,116.04571973365825,-0.0001,0.0,0.0,0.0
2014-11-24,0.0,3.6718857269875394e-08,-3.6718857269875394e-08,116.04571547259204,-0.0,-0.0,-0.0,0.0
2014-11-25,0.0004983432505188351,9.60028401141455e-08,0.000498247247678721,116.10353493093115,0.004599682966228469,0.0,0.0,-0.0
2014-11-26,-1.0546152332218309e-05,5.762865918626819e-07,-1.112243892408099e-05,116.102243576455,-0.0001,-0.0,0.0,-0.0
2014-11-27,0.0,2.686270024494786e-09,-2.686270024494786e-09,116.10224326457303,0.0,-0.0,0.0,-0.0
2014-11-28,0.0010488842939373974,0.0,0.0010488842939373974,116.22402108402414,-0.0,0.0,0.003972761415744197,-0.0
2014-12-01,-2.392557959483367e-05,4.9526306266871535e-06,-2.8878210221520825e-05,116.22066474231048,-0.0,0.0,-0.0001,-0.0
2014-12-02,0.0,1.2767817191806919e-08,-1.2767817191806919e-08,116.22066325842628,0.0,-0.0,0.0,0.0
2014-12-03,0.0,0.0,0.0,116.22066325842628,-0.0,0.0,-0.0,-0.0
2014-12-04,0.0,0.0,0.0,116.22066325842628,-0.0,0.0,0.0,-0.0
2014-12-05,0.0006098321061785563,3.569944416695059e-08,0.0006097964067343893,116.29153420126957,0.005585377311375417,-0.0,-0.0,-0.0
2014-12-08,-1.0936377150775366e-05,3.601625570568562e-08,-1.0972393406481051e-05,116.29025820480645,-0.0001,0.0,-0.0,-0.0
2014-12-09,0.00017935702466507738,3.825018675423356e-07,0.00017897452279753504,116.31107119827466,0.0016118172112002838,-0.0,0.0,-0.0
2014-12-10,-1.0862723880560618e-05,3.7608324875495315e-06,-1.4623556368110151e-05,116.30937031676876,-0.0001,-0.0,0.0,0.0
2014-12-11,0.0,6.586858981949551e-09,-6.586858981949551e-09,116.30936955065533,0.0,-0.0,0.0,0.0
2014-12-12,0.0,0.0,0.0,116.30936955065533,-0.0,0.0,-0.0,-0.0
2014-12-15,0.0,0.0,0.0,116.30936955065533,0.0,-0.0,0.0,-0.0
2014-12-16,0.0,0.0,0.0,116.30936955065533,-0.0,-0.0,-0.0,0.0
2014-12-17,0.0,0.0,0.0,116.30936955065533,0.0,-0.0,0.0,0.0
2014-12-18,0.0015489749364655974,8.389290759726679e-07,0.0015481360073896248,116.48943227365349,0.013732021244941762,0.0,-0.0,-0.0
2014-12-19,-7.251343642863599e-06,3.090521398400893e-05,-3.8156557626872525e-05,116.48498743791802,-0.0001,0.0,0.0,0.0
2014-12-22,0.0,3.693070844958263e-08,-3.693070844958263e-08,116.48498313604489,-0.0,0.0,-0.0,-0.0
2014-12-23,-2.0537093654941638e-05,1.9985275028749917e-09,-2.0539092182444513e-05,116.48259064023839,-0.0002834066244795762,0.0,-0.0,-0.0
2014-12-24,-7.243293406245187e-06,6.436201812272391e-09,-7.249729608057459e-06,116.4817461729522,-0.0001,0.0,-0.0,-0.0
2014-12-25,0.0,7.743944314903967e-08,-7.743944314903967e-08,116.48173715267063,0.0,-0.0,0.0,0.0
2014-12-26,0.0,8.798162868453141e-07,-8.798162868453141e-07,116.48163467014116,0.0,-0.0,0.0,-0.0
2014-12-29,0.0,1.392730657136243e-09,-1.392730657136243e-09,116.48163450791363,-0.0,0.0,-0.0,0.0
2014-12-30,0.0,2.820079086757188e-09,-2.820079086757188e-09,116.48163417942621,-0.0,0.0,-0.0,0.0
2014-12-31,0.0,1.4759681415210669e-08,-1.4759681415210669e-08,116.4816324601944,0.0,-0.0,0.0,0.0
2015-01-01,0.0,2.8610275845636356e-09,-2.8610275845636356e-09,116.48163212693723,-0.0,0.0,0.0,-0.0
2015-01-02,-6.66177290794633e-05,0.0,-6.66177290794633e-05,116.47387238512546,-0.0008616465162061381,0.0,-0.0,0.0
2015-01-05,-0.0010408169851062249,2.137885981325306e-06,-0.0010429548710875502,116.35239539256696,-0.011826943888551211,0.0,-0.0,-0.0
2015-01-06,-4.510036777214915e-05,3.072697025161432e-06,-4.8173064797310585e-05,116.3467903410844,-0.0006208717070699254,-0.0,-0.0,0.0
2015-01-07,-0.00038698447805572185,1.2560711643444523e-08,-0.0003869970387673653,116.30176447775231,-0.005332010274012311,-0.0,-0.0,-0.0
2015-01-08,-0.00023291633649889367,4.593050783904221e-07,-0.00023337564157728408,116.27462247885074,-0.003314069355740079,0.0,-0.0,-0.0
2015-01-09,-0.00023424233776882095,1.699836509978958e-07,-0.00023441232141981885,116.24736627467325,-0.003373735503850117,0.0,-0.0,0.0
2015-01-12,-6.86076300537916e-06,1.6470410428791743e-07,-7.025467109667077e-06,116.24654958262491,-0.0001,-0.0,0.0,0.0
2015-01-13,0.0012774465524072057,5.285017750517041e-10,0.0012774460239054306,116.39504827518195,-0.0,0.0,-0.0,0.008621194909612207
2015-01-14,-1.1902666274088656e-05,5.829690573337216e-06,-1.7732356847425872e-05,116.39298431665065,-0.0,-0.0,0.0,-0.0001
2015-01-15,-0.0034117600844108297,0.00011120990934388131,-0.003522969993754711,115.98293532541955,0.0,-0.003538166183559188,0.0,-0.0
2015-01-16,-0.0046447135568574065,0.00010630836226285157,-0.0047510219191202584,115.43189785744457,-0.0,-0.010733470847445914,-0.0,0.0
2015-01-19,0.0016971003735381464,4.784024000552095e-05,0.0016492601335326253,115.62227508471888,-0.006230007751373401,0.012313789193116653,-0.0,-0.0005113197216826237
2015-01-20,0.00024468626312877266,1.097178365647307e-05,0.00023371447947229958,115.64929768455572,0.0027603766901020954,-0.0001,-0.0,-0.0001
2015-01-21,-9.936008854780212e-06,1.2014218562588498e-07,-1.0056151040406097e-05,115.64813469775048,-0.0001,0.0,0.0,-0.0
2015-01-22,0.0,4.318129579489183e-10,-4.318129579489183e-10,115.64813464781211,0.0,-0.0,-0.0,-0.0
2015-01-23,0.0,0.0,0.0,115.64813464781211,-0.0,0.0,-0.0,-0.0
2015-01-26,-0.0019477115603098879,0.0,-0.0019477115603098879,115.4228854390303,-0.019602980561736604,-0.0,-0.0,-0.0
2015-01-27,0.0008572754218950394,4.269296930317086e-06,0.0008530061249647223,115.5213418672709,0.01098909812204485,0.0,0.0,0.0
2015-01-28,-6.697378369856222e-06,1.4983791781057547e-05,-2.168117015091377e-05,115.51883722940181,-0.0001,-0.0,0.0,-0.0
2015-01-29,0.0,8.966977141219857e-09,-8.966977141219857e-09,115.51883619354703,-0.0,-0.0,-0.0,-0.0
2015-01-30,0.0,0.0,0.0,115.51883619354703,0.0,0.0,-0.0,-0.0
2015-02-02,0.0,2.2903452382622147e-09,-2.2903452382622147e-09,115.51883592896901,-0.0,-0.0,0.0,0.0
2015-02-03,0.0,1.286038869198744e-07,-1.286038869198744e-07,115.51882107279769,0.0,0.0,-0.0,0.0
2015-02-04,0.0,8.348982941386307e-11,-8.348982941386307e-11,115.51882106315303,0.0,0.0,0.0,-0.0
2015-02-05,0.0,0.0,0.0,115.51882106315303,-0.0,-0.0,0.0,-0.0
2015-02-06,0.0,2.7835669671811283e-07,-2.7835669671811283e-07,115.51878890771559,0.0,0.0,0.0,0.0
2015-02-09,0.003057528260749402,2.2081145304858607e-10,0.003057528039937949,115.8719908439406,-0.0,0.0,0.005568893408764974,-0.0
2015-02-10,-4.161285637467994e-05,2.6581677564022943e-05,-6.819453393870288e-05,115.86408900752845,0.0,-0.0,-0.0001,0.0
2015-02-11,0.0,2.130191106798629e-08,-2.130191106798629e-08,115.86408653940194,-0.0,0.0,0.0,-0.0
2015-02-12,0.0,0.0,0.0,115.86408653940194,-0.0,0.0,-0.0,-0.0
2015-02-13,0.0,0.0,0.0,115.86408653940194,0.0,-0.0,0.0,0.0
2015-02-16,-0.00027223672978014926,0.0,-0.00027223672978014926,115.83254407938348,-0.0,-0.0,-0.0006543805239105471,0.0
2015-02-17,-4.143883265200547e-05,3.2674553428095197e-07,-4.176557818628642e-05,115.82770626620722,-0.0,-0.0,-0.0001,-0.0
2015-02-18,0.0,2.0398126136125794e-08,-2.0398126136125794e-08,115.82770390353905,0.0,0.0,-0.0,0.0
2015-02-19,0.0,2.5971865271895435e-10,-2.5971865271895435e-10,115.82770387345643,-0.0,-0.0,0.0,-0.0
2015-02-20,0.0,0.0,0.0,115.82770387345643,-0.0,0.0,-0.0,-0.0
2015-02-23,0.0,1.9720747830564852e-07,-1.9720747830564852e-07,115.82768103136702,0.0,0.0,-0.0,0.0
2015-02-24,0.0019081931025699544,3.9117389232373735e-10,0.001908192711396062,116.04870256808897,-0.0,-0.0,0.0,0.005827712311441624
2015-02-25,-2.8902975540808476e-05,7.680915825782516e-06,-3.658389136659099e-05,116.04445705496099,0.0,-0.0,0.0,-0.0001
2015-02-26,0.0,9.746014635168672e-06,-9.746014635168672e-06,116.04332608398418,0.0,-0.0,0.0,0.0
2015-02-27,0.006012734868472236,1.9913968574848672e-08,0.006012714954503661,116.74106152609971,-0.0,0.0,0.00703862514218988,0.009813457030660822
2015-03-02,-0.0005308026685609384,1.6743610992035404e-05,-0.0005475462795529739,116.67714039219001,-0.003973193061338487,0.0,-0.0001,-0.0001
2015-03-03,0.00017785842545332565,1.3766328312032757e-07,0.0001777207621702053,116.69787634250837,0.0015315062556262582,0.0,-0.0,-0.0
2015-03-04,-1.1595691650461898e-05,3.521793559500414e-08,-1.1630909586056903e-05,116.69651904005975,-0.0001,-0.0,0.0,0.0
2015-03-05,0.0,3.795849789781883e-07,-3.795849789781883e-07,116.69647474381402,-0.0,0.0,-0.0,0.0
2015-03-06,-0.0005435297536454279,7.843024556100643e-10,-0.0005435305379478836,116.63304664611988,-0.004612011125288762,0.0,-0.0,-0.0
2015-03-09,-0.0019756253722502896,1.4228214433438663e-07,-0.001975767654394624,116.40260684512297,-0.016865576664300552,0.0,-0.0,-0.0
2015-03-10,-0.00012186506129040378,2.400752263951746e-06,-0.00012426581355435553,116.38814198048352,-0.0011591210771538796,0.0,0.0,-0.0
2015-03-11,-0.0012105174665003433,3.5667853267293274e-09,-0.00121052103328567,116.24725168659111,-0.011511899510185497,-0.0,-0.0,-0.0
2015-03-12,-0.0015097871618501733,8.153592599834558e-07,-0.0015106025211101568,116.07164829512122,-0.014937031829733827,0.0,-0.0,-0.0
2015-03-13,0.0006997161192167793,1.1843496898472557e-06,0.000698531769526932,116.15272802899672,0.0073534322628194815,-0.0,-0.0,0.0
2015-03-16,-9.320948619675754e-06,3.891101653047624e-07,-9.710058784980517e-06,116.15160017917951,-0.0001,0.0,-0.0,-0.0
2015-03-17,0.0,1.1064724355733247e-09,-1.1064724355733247e-09,116.15160005066096,0.0,0.0,0.0,0.0
2015-03-18,0.0,1.3062573256021532e-06,-1.3062573256021532e-06,116.1514483267825,0.0,-0.0,-0.0,-0.0
2015-03-19,0.0,1.651193378710003e-09,-1.651193378710003e-09,116.15144813499401,0.0,-0.0,0.0,0.0
2015-03-20,0.0,0.0,0.0,116.15144813499401,-0.0,0.0,-0.0,-0.0
2015-03-23,0.0,4.325647135051958e-09,-4.325647135051958e-09,116.15144763256382,0.0,-0.0,0.0,0.0
2015-03-24,0.0,1.641687262332603e-09,-1.641687262332603e-09,116.15144744187947,0.0,-0.0,0.0,0.0
2015-03-25,0.0007695241782812188,0.0,0.0007695241782812188,116.24082878902836,0.003824815200944898,0.0,-0.0,0.0014726788171916972
2015-03-26,0.00108274090499426,2.004474638806042e-07,0.0010825404575303796,116.36666418900931,-0.0001,-0.0,0.0,0.004149955096796054
2015-03-27,-2.568376539658433e-05,1.290381988649278e-06,-2.697414738523361e-05,116.36352529745875,-0.0,-0.0,-0.0,-0.0001
2015-03-30,0.0,9.209864060939766e-09,-9.209864060939766e-09,116.3635242257665,-0.0,0.0,0.0,-0.0
2015-03-31,0.0,0.0,0.0,116.3635242257665,-0.0,0.0,-0.0,-0.0
2015-04-01,0.0,0.0,0.0,116.3635242257665,-0.0,0.0,0.0,-0.0
2015-04-02,0.0,8.943981835644877e-09,-8.943981835644877e-09,116.36352318501324,0.0,-0.0,0.0,-0.0
2015-04-03,0.0,7.709558434151859e-07,-7.709558434151859e-07,116.36343347387508,0.0,0.0,-0.0,-0.0
2015-04-06,0.0,6.5322236487322385e-09,-6.5322236487322385e-09,116.3634327137631,0.0,-0.0,0.0,0.0
2015-04-07,0.0,1.3050062254495455e-07,-1.3050062254495455e-07,116.36341752826269,-0.0,0.0,-0.0,-0.0
2015-04-08,0.0,3.6042302271153964e-08,-3.6042302271153964e-08,116.36341333425722,-0.0,0.0,-0.0,0.0
2015-04-09,0.0,4.106331082962267e-08,-4.106331082962267e-08,116.3634085559902,-0.0,-0.0,0.0,0.0
2015-04-10,0.0,1.1800258933616914e-09,-1.1800258933616914e-09,116.36340841867838,-0.0,0.0,-0.0,0.0
2015-04-13,-0.0005608234987669127,7.68176361618255e-06,-0.0005685052623830953,116.29725520864353,-0.00564891795429513,-0.0,-0.0,-0.0
2015-04-14,-0.0003426469096638549,1.555553142952068e-07,-0.0003428024649781501,116.2573882228878,-0.0034785770327848686,-0.0,0.0,-0.0
2015-04-15,-9.783666260890432e-06,7.746860305776898e-07,-1.055835229146812e-05,116.25616073642647,-0.0001,-0.0,0.0,0.0
2015-04-16,0.0,1.0592640285171565e-05,-1.0592640285171565e-05,116.25492927673484,0.0,-0.0,0.0,0.0
2015-04-17,0.0,0.00014212609360809858,-0.00014212609360809858,116.23840641777406,0.0,-0.0,0.0,0.0
2015-04-20,-0.000997423435203749,0.00017064269253007732,-0.0011680661277338263,116.10263227249568,0.0,-0.0,0.0,-0.00267705551321008
2015-04-21,0.004065551175612059,1.397971647027671e-06,0.0040641532039650315,116.57449115743475,-0.0,0.0,-0.0,0.011120447202242145
2015-04-22,-3.0280790073049215e-05,1.2556903340651066e-05,-4.283769341370028e-05,116.56949737512268,-0.0,0.0,0.0,-0.0001
2015-04-23,0.0,8.164250799927441e-09,-8.164250799927441e-09,116.56949642342008,-0.0,0.0,0.0,0.0
2015-04-24,0.0,4.283566992141059e-06,-4.283566992141059e-06,116.5689970901729,0.0,-0.0,0.0,0.0
2015-04-27,0.0,2.3154148898023808e-06,-2.3154148898023808e-06,116.56872718458135,0.0,-0.0,0.0,0.0
2015-04-28,-0.0031664505026349986,2.820446415921496e-09,-0.0031664533230814145,116.19961775102037,-0.0009267566439956742,0.0,-0.003205559813740388,-0.00442693108845772
2015-04-29,-0.008677207384963522,2.0403562886499722e-06,-0.008679247741252172,115.19109248112045,-0.0001,-0.0,-0.007299436399692105,-0.01647347740816829
2015-04-30,-0.006037995584251279,8.774694729053056e-06,-0.006046770278980333,114.49455840670232,-0.013337203319521828,0.0,-0.0060010294008929765,0.00023993010945477788
2015-05-01,0.0035361392655850776,4.129360074334765e-06,0.003532009905510743,114.89895432112188,-0.009027745228146644,0.0,0.004683104204786792,0.011459766313571373
2015-05-04,0.0005095669840045804,1.9704123209278056e-06,0.0005075965716836526,114.95727663642529,0.0025615628658635092,0.0,-0.0001,-0.0001
